Hecklinger Tafel,,
Heidelberger Südstadt-Tafel,caritas@caritas-heidelberg.de,http://www.caritas-heidelberg.de
Heidelberger Tafel e.V.,heidelberger_tafel@hotmail.com,http://www.heidelberger-tafel.de
Heidenheimer Tafel - W52,frech@caritas-ost-wuerttemberg.de; majovski@caritas-ost-wuerttemberg.de,http://www.caritas-ost-wuerttemberg.de
Heider Tafel,post@awo-heide.de,
Heilbronner Tafel,tafel@diakonie-heilbronn.de,http://www.diakonie-heilbronn.de
Heiligenhafener Tafel,tafel.heiligenhafen@t-online.de,
Heiligenstädter Tafel,vdbeichsfeld@aol.com,
Heinsberger Tafel e. V.,heinsbergertafel@t-online.de,http://www.heinsbergertafel.de
Helmstedter Tafel,heschoeta@aol.com,
Hennefer Tafel,info@hennefer-tafel.de,http://www.awo-rheinsieg.de
Herbolzheimer Tafel e.V.,herbolzheimertafel@gmx.eu,http://www.herbolzheimer-tafel.de
Herforder Tafel e. V.,barbara@bbeckmann.de,http://www.herforder-tafel.de
Hermannsburger Tafel e. V.,hermannsburger-tafel@web.de,
Hermeskeiler Tafel St. Martinus e. V.,mende.bega@t-online.de,
Herner Tafel e.V.,martin.berswordt@asb-mail.de,http://www.herner-tafel.de
Herrenberger Tafel,,http://www.drk-herrenberg.de
Herrschinger Tafel,k.h.bauer@gmx.de,http://www.herrschinger-tafel.de
Hertener Tafel,info@caritas-herten.de,http://www.caritas-herten.de
Herzberger Tafel,ase-herzberg@alv-brandenburg.de,
Herzogenrather Tafel e.V.,info@dieter-lecher.de,
Heslacher Tafel,mail@stuttgarter-tafel.de,http://www.schwaebische-tafel-stuttgart.de
Heubacher Tafel,heubacher.tafel@tafelladen.de,
Hildburghäuser Tafel,info@hildburghaeuser-tafel.de,http://www.diakoniewerk-son-hbn.de
Hildener Tafel,info@skfm-hilden.de,http://www.skfm-hilden.de
Hildesheimer Tafel e.V.,info@hildesheimer-tafel.de,http://www.hildesheimer-tafel.de
Höchberger Tafel e. V.,marossbach@gmx.de,http://www.hoechberger-tafel.de
Hochschwarzwälder Tafel,cv.hochschw@caritas-dicv-fr.de,http://www.caritas-breisgau-hochschwarzwald.de
Hockenheimer Tafel,hubert.mitsch@kv-mannheim.drk.de,http://www.mannheimer-tafel.de
Hofgeismarer Tafel,hofgeismarer-tafel@ekkw.de,http://www.dw-hog-woh.de
Hohenstein-Ernstthaler Tafel,gfa-verwaltung@freenet.de,http://www.gfa-hot.de
Hohenwestedter Tafel,hohenwestedter-tafel@gmx.de,http://www.hohenwestedter-tafel.de
Hohenzollern Tafel,bummer@caritas-hechingen.de,
Holzkirchner Tafel e. V.,info@holzkirchner-tafel.de,http://www.holzkirchner-tafel.de
Holzmindener Tafel e.V.,info@tafel-holzminden.de,http://www.tafel-holzminden.de
Homberger Tafel,info@homberger-tafel.de,http://www.homberger-tafel.de
Homburger Tafel e.V.,tafel-homburg@arcor.de,http://www.homburger-tafel.de
Horber Tafel,peck@caritas-schwarzwald-gaeu.de,http://www.caritas-schwarzwald-gaeu.de
Hornberger Tafel,admin@awo-hornberg.de,
Hoyerswerdaer Tafel,hoyerswerda@vbff-zitau.de,
Hückelhovener Tafel e. V.,h.witges@gmx.net,http://www.hueckelhovener-tafel.de/
Hünfelder Tafel,info@drk-huenfeld.de,http://www.drk-huenfeld.de
Hungener Tafel,ev.kirchengemeinde2.hungen@ekhn-net.de,http://www.hungener-tafel.info/
Hürther Tafel e. V.,info@huerther-tafel.de,http://www.huerther-tafel.de
Husumer Tafel,info@husumer-tafel.de,http://www.husumer-tafel.de
Hutthurmer Tafel,herbert-oberneder@t-online.de,http://www.hutthurmertafel.de
Ibbenbürener Tafel,kurlemann@skf-ibbenbueren.de,http://www.skf-ibbenbueren.de/praktische_hilfen.html
Idar-Obersteiner Tafel,idar-obersteiner-tafel@kreuznacherdiakonie.de,http://www.kreuznacherdiakonie.de
Idsteiner Tafel,tafelidstein@dwrt.de,http://www.dwrt.de
Illertisser Tafel e. V.,,
Ilmenauer Tafel,tafel-ilmenau@ms-arn.de,
Ingolstädter Tafel e.V.,info@ingolstaedter-tafel.de,
Inntaler Tafel,p-h-hanusch@online.de,
Iserlohner Tafel,info@caritas-iserlohn.de,
Isnyer Tafel,pfeffer.s@caritas-bodensee-oberschwaben.de,
Itzehoer Tafel,ha.ahmling@online.de; antoinette.deister@web.de,
Jenaer Tafel e.V.,tafelhaus@jenaertafel.de,http://www.jenaertafel.de
Jessener Tafel,margit.mehr@web.de,
Jeversche Tafel e. V.,hgowl@t-online.de,
Jülicher Tafel e.V.,post@juelicher-tafel.de,http://www.juelicher-tafel.de
Jüterboger Tafel,tafel-jueterbog@alv-brandenburg.de,http://www.alv.brandenburg.de
Kaiserslauterer Tafel e.V.,tafelkaiserslautern@gmx.de,http://www.senioren-kaiserslautern.de
Kaller Tafel e.V.,Kaller-Tafel@t-online.de,http://www.kaller-tafel.de
Kaltenkirchener Tafel e.V.,info@kaltenkirchener-tafel.de,http://www.kaltenkirchener-tafel.de
Kamenzer Tafel e.V.,b'info@kamenzer\xe2\x80\x90tafel.de',b'http://www.kamenzer\xe2\x80\x90tafel.de'
Kappelner Tafel e. V.,kappelner.Tafel@yahoo.de,http://www.kappelner-tafel.de
Karlsruher Tafel e.V.,ursula.hoehn@karlsruher-tafel.de,http://www.karlsruher-tafel.de
Karlstadter Tafel e. V.,karlstadter.tafel@web.de,http://www.karlstadtertafel.de
Kasseler Tafel e.V.,kasseler-tafelev@arcor.de,
Kaufbeurer Tafel - Gratislädle e.V.,gertrud.sauter@web.de,
Kehler Tafel,kehl-dorf@web.de,
Kelheimer Tafel,h.kuffer@caritas-kelheim.de,http://www.caritas-kelheim.de
Kempener Tafel,brunowrede@martinus-hilfe.de,
Kemptener Tafel,info@kvoberallgaeu.brk.de,http://www.brk-oberallgaeu.drk.de
Kerpener Tafel,manfred.pillen@online.de,http://www.kerpener-tafel.de
Kevelaer Tafel,wilfriedbinn@t-online.de,http://www.kevelaerer-tafel.de
Kieler Tafel e.V.,info@kielertafel.de,http://www.kielertafel.de
Kirchheim-Heimstettener Tafel e.V.,,http://www.ki-hei-ta.de
Kirchheimbolander Tafel,tafel@kv-kibo.drk.de,http://www.kv-kibo.drk.de
Kirchheimer Tafel,klaus.roth@kv-nuertingen.drk.de,
Kirner Tafel e.V.,tafel@kirn.de,http://www.tafel.kirn.de
Kissinger Tafel e.V.,info@kissinger-tafel.de,http://www.kissinger-tafel.de
Kitzinger Tafel e.V.,info@kitzinger-tafel.de,
Klever Tafel,klever-tafel@t-online.de,
Koblenzer Tafel e.V.,jneitzer@rz-online.de,
Kolbermoorer Tafel,dagmar.badura@diakonie-rosenheim.de,
Kölner Tafel e.V.,info@koelner-tafel.de,http://www.koelner-tafel.de
Königs Wusterhausener Tafel,ase-koenigswusterhausen@alv-brandenburg.de,
Königsbrunner Tafel,koenigsbrunner.tafel@gmx.de,http://www.koenigsbrunner-tafel.de
Königswinterer Tafel,peter.sieler@awo-bnsu.de,http://www.awo-bonn-rhein-sieg.de
Konstanzer Tafel,info@konstanzertafel.de,http://www.konstanzertafel.de
Korbacher Tafel e. V.,info@korbacher-tafel.de,http://www.korbacher-tafel.de
Köthener Tafel e. V.,ronald.kurek@vhsbw.de,
Krefelder Tafel e.V.,krefelder-tafel@t-online.de,http://www.krefelder-tafel.de
Kropper Tafel,Tafel.Kropp@johanniter.de,
Kulmbacher Tafel e. V.,elfriede.hoehn@gmx.de,http://www.kulmbacher-tafel.de
Künzelsauer Tafel,info@diakonie-kuenzelsau.de,http://www.diakonie-kuenzelsau.de
Kürtener Tafel e. V.,kuertener-tafel@t-online.de,
Kuseler Tafel e. V.,info@kuseler-tafel.de,http://www.kuseler-tafel.de
"Laatzener Tafel für Hemmingen, Laatzen und Pattensen e.V.",info@laatzener-tafel.de,http://www.laatzener-tafel.de
Lahrer Tafel,ingrid.schatz@diakonie.ekiba.de,
Laichinger Tafel,karin.berweck@gmx.de,
Lampertheimer Tafel,gabriele.luebbe@dw-b.de,http://www.lampertheimer-tafel.de
Landauer Tafel e. V.,landauertafel-baudisch@web.de,http://www.landauer-tafel.de
Landesverband der Hessischen Tafeln e.V.,willi.schmid@t-online.de,http://www.tafel-hessen.de
Landesverband der Tafeln Bayerns e.V.,haupka.tafel@t-online.de,
Landesverband der Tafeln in Baden-Württemberg,wolfhart.vonzabiensky@tafel-baden-wuerttemberg.de,http://www.tafel-baden-wuerttemberg.de
Landesverband der Tafeln in Berlin-Brandenburg-Prignitzer Tafel e. V.,prignitzertafeln@gmx.de,
Landesverband der Tafeln in Mecklenburg-Vorpommern e. V.,hoffmann@warener-tafel.de,
Landesverband der Tafeln in Niedersachsen und Bremen e. V.,karl-heinz.krueger@t-online.de,http://www.tafel-niedersachsen.de
"Landesverband der Tafeln in Niedersachsen und Bremen e. V., zuständig für Nds. Süd",juttaguenter.meyer@t-online.de,http://www.tafel-niedersachsen.
"Landesverband der Tafeln in Niedersachsen und Bremen e. V., zuständig für Nds./HB Ost",nienburger-tafel@gmx.de,http://www.tafel-niedersachsen.de
"Landesverband der Tafeln in Niedersachsen und Bremen e. V., zuständig für Region Nds. West",wolfgang.vox@nordhorner-tafel.de,http://www.tafel-niedersachsen.de
Landesverband der Tafeln in Sachsen-Anhalt e. V.,kontakt@tafeln-sachsen-anhalt.de,http://tafeln-sachsen-anhalt.de/
Landesverband der Tafeln in Schleswig-Holstein / Hamburg e.V.,lvshhh-hildebrandt@hotmail.com,
Landesverband der Tafeln in Schleswig-Holstein / Hamburg e.V.,lvshhh-hildebrandt@hotmail.com,
Landesverband der Tafeln Rheinland-Pfalz und Saarland c/o Bad Kreuznacher Tafel,vorsitzende@tafeln-lv-rlps.de,
Landesverband der Thüringer Tafeln e. V.,vorstand@thueringer-tafeln.de,
Landesverband Nordrhein-Westfalen,w.weilerswist@tafeln-nrw.de,
Landesverband Sächsische Tafeln e. V.,info@landesverband-saechsische-tafeln.de,http://www.landesverband-saechsische-tafeln.de
Landsberger Tafel e. V.,landsberger-tafel@gmx.de,http://www.landsberger-tafel.de
Landshuter Tafel,info@landshuter-tafel.de,http://www.landshuter-tafel.de
Landstuhler Tafel,nickolaus@kv-kl-land.drk.de,http://www.kv-kl-land.drk.de
Langenauer Tafel,birgit@erodiertechnik.de,
Langener Tafel e.V.,info@langener-tafel.de,http://www.langener-tafel.de
Langenhagener Tafel e.V.,info@langenhagener-tafel.de,http://www.langenhagener-tafel.de
Langenzenner Tafel e. V.,kontakt@langenzenner-tafel.de,http://www.langenzenner-tafel.de
Langerweher Tafel e. V.,post@langerweher-tafel.de,http://www.langerweher-tafel.de
Lathener Tafel,agatz.bruns@t-online.de,http://www.Lingener-Tafel.de/Lathen
Lauda-Königshöfer Tafel,lauda-koenigshoefer-tafel@diakonie-tbb.de,http://www.diakonie-tbb.de
Lauenburger Tafel e.V.,Friederike@Betge.de,http://www.lauenburger-tafel.de
Laufener Tafel,pv-laufen@erzbistum-muenchen.de,
Lautaer Tafel,frech.lauta@web.de,
Lauterbacher Tafel e. V.,lauterbacher-tafel@t-online.de,http://www.lauterbacher-tafel.de
Lauterecker Tafel e.V.,hanshabermann@aol.com,
Lebacher Tafel,tafel.lebach@gmx.de,http://www.caritas-saarlouis.de
Leeraner Tafel,tafel.poppen@twleer.de,http://www.leeraner-tafel.de
Lehrter Tafel e. V.,lehrter-tafel@gmx.de,
Leichlinger Tafel e. V.,info@leichlinger-tafel.de,http://www.leichlinger-tafel.de
Leimener Tafel,kuhn.elektro.gmbh@t-online.de,
Leinefelder Tafel,vdbeichsfeld@aol.com,
Leipziger Tafel e.V.,kontakt@leipziger-tafel.de,http://www.leipziger-tafel.de
Lengericher Tafel e.V.,renate.volkwein@osnanet.de,http://www.lengericher-tafel.de
Lenggrieser Tafel,opitzulrich@aol.com,
Leonberger Tafel,tafel@diakonie-leonberg.de,
Leutkircher Tafel,kuon@drk-kv-wangen.de,http://www.leutkircher-tafel.de
Leverkusener Tafel e.V.,leverkusener-tafel-ev@t-online.de,http://www.leverkusener-tafel.de
Lichtenfelser Tafel,kreische@diakonie-klm.de,http://www.diakonie-klm.de
Lilienthaler Tafel e.V.,tafellilienthal@aol.com,http://www.lilienthaler-tafel.de
Lindauer Tafel,harald.thomas@caritas-lindau.de,http://www.caritas-lindau.de
Lindenberger Tafel,harald.thomas@caritas-lindau.de,
Lingener Tafel e.V.,info@lingener-tafel.de,http://www.lingener-tafel.de
Lintforter Tafel,e.stuening@grafschafter-diakonie.de,http://www.diakonie-moers.de
Linzer Tafel e.V.,werner.doetsch@t-online.de,
Lippstädter Tafel,karbowski@caritas-soest.de,http://www.caritas-soest.de
Lohmarer Tafel,lohmarer-tafel@web.de,http://www.skm-rhein-sieg.de
Lohner Tafel e.V.,lohner.tafel@ewetel.net,http://www.lohner-tafel.de
Lohrer Tafel,info@lohrer-tafel.de,http://www.lohrer-tafel.de
Löninger Tafel e. V.,tafelausgabe@ewetel.net,http://www.loenninger-tafel.de
Lübbecker Land Tafel,luebbecker-land-tafel@alz-minden.de,http://www.alz-minden.de
Lübbener Tafel,sozailakademie@asf-brandenburg.de,http://www.asf-brandenburg.de
Lübecker Tafel e.V.,info@luebeckertafel.de,http://www.luebeckertafel.de
Lüchow-Dannenberger Tafel e. V.,goede-wolfgang@t-online.de,
Luckauer Tafel,info@asf-brandenburg.de,http://www.asf-brandenburg.de
Luckenwalder Tafel,tafel-luckenwalde@alv-brandenburg.de,http://www.alv-brandenburg.de
Lüdenscheider Tafel e.V.,info@tafel-luedenscheid.de,http://www.luedenscheider-tafel.de
Lüdinghauser Tafel e.V.,luedinghauser-tafel@versanet.de,http://www.luedinghauser-tafel.de
Ludwigshafener Tafel,ludwigshafener.tafel@t-online.de,http://www.vehra-lu.de
LudwigsTafel e.V.,info@ludwigstafel.de,http://www.ludwigstafel.de
Lüneburger Tafel e.V.,tafel@luenecom.de,http://www.lueneburger-tafel.de
Lütjenburger Tafel,info@ploener-tafel.de,http://www.ploener-tafel.de
Magdeburger Tafel,info@aqb-md.de,http://www.aqb-md.de
Mainburger Tafel,rosmarie.g@web.de,
Maintaler Tafel,tafel@buergerhilfe-maintal.de,http://buergerhilfe-maintal.de
Mainzer Tafel e.V.,info@mainzer-tafel.de,http://www.mainzer-tafel.de
Malchiner Tafel,frank.korrmann@sozialwerk.net,http://www.sozialwerk.net
Manchinger Tafel e. V.,manchinger.tafel@web.de,
Mannheimer Tafel,hubert.mitsch@kv-mannheim.drk.de,http://www.mannheimertafel.de/
Marbacher Tafel,Marbacher.Tafel@web.de,http://www.marbacher-tafel.de
Marburger Tafel e.V.,info@marburgertafel.de,http://www.marburgertafel.de
Markdorfer Tafel,markdorfer-tafel@t-online.de,http://www.ekima.de/html/markdorfer_tafel349.html
Markgräfler Tafel e. V.,info@markgraefler-tafel.de,http://www.markgraefler-tafel.de
Marktheidenfelder Tafel,info@marktheidenfelder-tafel.de,http://www.marktheidenfelder-tafel.de
Marktoberdorfer Tafel,info@caritas-oal.de,
Marktredwitzer Tafel e.V.,,
Marler Tafel e. V.,info@marler-tafel.de,http://marler-tafel.de
Mayener Tafel,michels-proft-i@caritas-mayen.de,
Mechernicher Tafel e.V.,w.weilerswist@web.de,
Meerbuscher Tafel,dirk.thorand@meerbusch-hilft.de,
Meinerzhagener Tafel,klaus@kemper-kohlhase.de,
Meininger Tafel,info@sozialwerk-meiningen.de,http://www.sozialwerk-meiningen.de
Meißner Tafel,info@meissnertafel.de,http://www.meissnertafel.de
Meitinger Tafel,c.moeritz@sozialstation-meitingen.de,
Meldorfer Tafel,info@hoelp.de,http://www.hoelp.de
Meller Tafel e.V.,vorstand@meller-tafel.de,http://www.meller-tafel.de
Melsunger Tafel,info@melsunger-tafel.de,http://www.melsunger-tafel.de
Memminger Tafel,skm-memmingen@t-online.de,
Mengener Tafel / Martinslädle,,
Meppener Tafel,meppen@lingener-tafel.de,http://www.lingener-tafel.de
Meringer Tafel,st.michael.mering@bistum-augsburg.de,
Merziger Tafel,merzig@ekir.de,
Mescheder Tafel,m.rosenkranz@caritas-meschede.de,
Meßkircher Tafel,tafel-messkirch@kv-sigmaringen.de,
Mettmanner Tafel,g.fleter@diakonie-kreis-mettmann.de,http://www.diakonie-kreis-mettmann.de/cm/index.php?id=39
Metzinger Tafel,dbs-metzingen@kirch-reutlingen.de,http://www.diakonie-reutlingen.de
Miesbacher Tafel,tafel@kvmiesbach.brk.de,http://www.brk-miesbach.de
Mindelheimer Tafel,mindelheimer.tafel@t-online.de,
Mindener Tafel e. V. / St. Martin,mindener.tafel@t-online.de,
Mitterteicher Tafel e.V.,tafel.mitterteich@online.de,http://www.mitterteichertafel.de
Mittweidaer Tafel,mittweidaer.tafel@netzwerk-mittweida.de,http://www.mittweidaer-tafel.de
Möckeraner Tafel,wolfgang.auerbach@t-online.de,
Moerser Tafel e. V.,,
Möhringer Tafel,mail@stuttgarter-tafel.de,http://schwaebische-tafel-stuttgart.de
Möllner Tafel,,
Mönchengladbacher Tafel e. V.,mg-tafel@t-online.de,http://www.mg-tafel.de
Monheimer Tafel,info@skfm-monheim.de,http://skfm-monheim.de/tafel.htm
Monschauer Tafel e. V.,monschauer-tafel@web.de,
Moosburger Tafel,julsch@online.de; guenter.Miss@caritasmuenchen.de,
Mosbacher Tafel,tafelladen@drk-mosbach.de,http://www.drk-mosbach.de
Mössinger Tafel e.V.,,
Mucher Tafel,rosae.jansen@gmx.de,http://www.mucher-tafel.de
Mühlacker Tafel e.V.,muehlacker-tafel@t-online.de,http://www.tafelladen-muehlacker.de
Mühldorfer Tafel,d_kuenzel@hotmail.com,
Mühlhäuser Tafel,diakonie-muehlhausen@t-online.de,http://www.diakonie-muehlhausen.de
Mülheimer Tafel,werner@diakoniewerk-muelheim.de; farrenberg@diakoniewerk-muelheim.de,http://www.diakoniewerk-muelheim.de
Münchner Tafel e.V.,info@muenchner-tafel.de,http://www.muenchner-tafel.de
Mündener Tafel e. V.,dw.muenden@evlka.de,http://www.diakonie-muenden.de
Mündersche Tafel e. V.,info@muendersche-tafel.de,http://www.muendersche-tafel.de
Münsinger Tafel,info@diakonie-muensingen.de,http://www.diakonie-reutlingen.de/
Münster Tafel e.V.,kontakt@muenster-tafel.de,http://www.muenster-tafel.de
Munsteraner Tafel,munsteraner-tafel@t-online.de,http://www.munsteraner-tafel.de
Murrhardter Tafel e. V.,mueller300749@t-online.de,
Nastätter Tafel,"pommerenke@dwbadems.de, krebs@dwbadems.de",
Nauener Tafel e.V.,,
Naumburger Tafel e.V.,info@tafel-naumburg.de,http://www.tafel-naumburg.de
Neckargemünder Tafel e.V.,ritahuetter@gmx.de,http://www.neckargemuender-tafel.de
Neckarsulmer Tafel,tafel@diakonie-heilbronn.de,
Nettetaler Tafel e.V.,hans.aldenkirchs@gmx.de,http://www.nettetaler-tafel.de
Neu-Ulmer Tafel,kast@kvneu-ulm.brk.de,
Neubrandenburger Tafel e. V.,nb1-tafel@t-online.de,
Neuburger Tafel e.V.,neuburgertafel@gmx.de,http://www.neuburgertafel.jimdo.com
Neue Grevesmühler Tafel e.V.,Tisch-gvm@t-online.de,
Neukirchen-Vluyner Tafel e. V.,tafel.n-vluyn@t-online.de,
Neumünsteraner Tafel e.V.,tafelkontakt@tafel-nms.de,http://www.tafel-nms.de
Neunkirchen-Seelscheider Tafel,gemeindehaus@seelscheid.de,http://www.seelscheid.de
Neunkirchener Tafel e.V.,elke.rink@t-online.de,http://www.neunkirchener-tafel.de
Neunkircher Tafel,t.moersdorf@caritas-nk.de,http://www.neunkircher-tafel.de
Neuruppiner Tafel,ase-neuruppin@alv-brandenburg.de,
Neusässer Tafel e.V.,neusaesser-tafel@web.de,
Neusser Tafel e. V.,neussertafel@yahoo.de,http://www.neusser-tafel.de
Neustädter Tafel,tafel-neustadt-sachsen@t-online.de,
Neustädter Tafel e. V.,neustaedter.tafel.e.v@t-online.de,http://www.tafel-neustadt.de
Neustadter-Haßlocher Tafel e.V.,info@neustadter-hasslocher-tafel.de,http://www.neustadter-tafel.de
Neustrelitzer Tafel e.V.,t.hildebrandt2@freenet.de,
Neuwieder Tafel,verband@caritas-neuwied.de,
Nienburger Tafel,nienburger-tafel@gmx.de,http://www.nienburger-tafel.de
Nordenhamer Tafel,alznordenham@web.de,
Norder Tafel,tagesaufenthalt@diakonie-norden.de,http://www.diakonie-norden.de
Norderstedter Tafel e.V.,info@norderstedter-tafel.de,http://www.norderstedter-tafel.de
Nordhäuser Tafel e.V.,ndh_tafel@t-online.de,
Nordhorner Tafel e. V.,info@nordhorner-tafel.de,http://www.nordhorner-tafel.de
Nördlinger Tafel,tafel@cadw-noerdlingen.de,
Northeimer Tafel e.V.,northeimer.tafel@arcor.de,http://www.northeimer-tafel.de
Nortorfer Tafel,,
Nürnberger Land Tafel e.V.,mail@nuernberger-land-tafel.de,http://www.nuernberger-land-tafel.de
Nürnberger Tafel e.V.,info@nuernberger-tafel.de,http://www.nuernberger-tafel.de
Nürtinger Tafel,reeb@caritas-fils-neckar-alb.de,http://www.caritas-fils-neckar-alb.de
Oberbergische Tafel e. V. (Gummersbach),info@oberbergische-tafel.de,http://www.oberbergische-tafel.de
Oberderdinger Tafel,gerlindfuchs@yahoo.de,
Oberhausener Tafel e.V.,info@dieoberhausenertafel.de,http://www.dieoberhausenertafel.de
Oberkircher Tafel,info@oberkircher-tafel.de,http://www.oberkircher-tafel.de
Oberlausitzer Tafel e.V.,info@oberlausistzertafel.de,http://www.oberlausitzertafel.de
Oberndorfer Tafel,bianca.zeder@gmx.de,
Oberviechtacher Tafel e. V.,oberviechtacher-tafel@arcor.de,http://www.oberviechtacher-tafel.de
Ochsenfurter Tafel e.V.,l.zitzmann@freenet.de,http://www.ochsenfurter-tafel.de
Ochtruper Tafel e. V.,harryehmke@web.de,http://www.ochtruper-tafel.de
Offenburger Tafel e.V.,info@offenburger-tafel.de,http://www.Offenburger-Tafel.de
Öhringer Tafel,,http://www.diakonie-kuenzelsau.de
Olchinger-Maisacher Tafel,info@buergerstiftung-lkr-ffb,http://www.buergerstiftung-lkr-ffb.de
Oldenburger Tafel e. V. / Holstein,tafel.oldenburg.holstein@t-online.de,
Oldenburger Tafel e.V.,email@oldenburger-tafel.de,http://www.oldenburger-tafel.de
Oldesloer Tafel / EfA e.V.,info.oldesloertafel@online.de. clou@jetbo.de,http://www.oldesloertafel-efa.de
Oppenheimer Tafel e. V.,mh@stadt-oppenheim.de,
Oranienburger Tafel,ase-oranienburg@alv-brandenburg.de,
Oschatzer Tafel e.V.,info@oschatzer-tafel.de,http://www.oschatzer
Oscherslebener Tafel,familienzentrum@drkoschersleben.de,
Osnabrücker Tafel e.V.,welcome@osnabruecker-tafel.de,http://www.osnabruecker-tafel.de
Osterhofener Tafel,osterhofener.tafel@t-online.de,
Osterholzer Tafel,norbert.mathy@evlka.de,http://www.diakonisches-werk-ohz.de
Osteroder Tafel e. V.,osteroder-tafel@t-online.de,http://www.osteroder-tafel.de
Ostlippische Tafel,tafel@barntrupkg.de,http://www.ostlippische-tafel.de
Overather Tafel e.V.,overather.tafel@netcologne.de,http://www.overather-tafel.de
Paderborner Tafel e.V.,info@paderborner-tafel.de,http://www.paderborner-tafel.de
Papenburger Tafel,naujok@skfm-papenburg.de,http://www.skfm-papenburg.de
Parchimer Tafel e.V.,ra.doller@anwalt-parchim.de,
Pasewalker Tafel,alv-sb-uer@t-online.de,
Passauer Tafel,url_r@caritas-passau.de,
Pegnitzer Tafel e. V.,helga.koch@arcor.de,http://www.pegnitzer-tafel.de
Peiner Tafel,peinertafel@kirche-peine.de,http://www.peinertafel.de
Peitzer Tafel,sedlick.a@t-online.de,http://www.wergev.de
Penkuner Tafel,info@ejs-penkun.de,http://www.ejs-penkun.de
Penzberger Tafel,kontakt@penzberger-tafel.de,
Perleberger Tafel e.V.,,
Pfaffenhofener Tafel,tafel@pfaffenhofen.de,http://www.pfaffenhofenertafel.de
Pforzheimer Tafel,gbe-pforzheimertafel@stadt-pforzheim.de,http://www.gbe-pforzheim.de
Pfullendorfer Tafel,bosch.heinz@online.de,
Philippsburger Tafel,tafelladen@caritas-bruchsal.de,http://www.caritas-bruchsal.de
Pinneberger Tafel e. V.,Birgit_Dietrich.Drechsler@t-online.de,
Pirmasenser Tafel e.V.,info@pirmasender-tafel.de,http://pirmasenser-tafel.de
Pirnaer Tafel,pirnaer.tafel@gmx.de,http://www.pirnaer-tafel.info
Plauener Tafel,ali-sachsen@t-online.de,
Plettenberger Tafel,,
Plettenberger Tafel,diakonisches-werk-plettenberg@t-online.de,
Plöner Tafel e.V.,info@ploener-tafel.de,http://www.ploener-tafel.de
Pockinger Tafel e. V.,pockinger-tafel@t-online.de,http://www.pockinger-tafel.de
Poinger Tafel,poingertafel@aol.com,http://www.poinger-tafel.de
Portaner Tafel,porta@alz-minden.de,http://www.alz-minden.de
Pößnecker Tafel,geschaeftsstelle@vs-poessneck.de,http://www.vs-poessneck.de/site1101.htm
Pößnecker Tafel e.V.,Poessneckertafel@aol.com,http://www.poessneckertafel.de
Potsdamer Tafel e.V.,info@potsdamer-tafel.de,http://www.potsdamer-tafel.de
Preetzer Tafel e.V.,info@Preetz-Tafel.de,
Prenzlauer Tafel,,
Pritzwalker Tafel,,
Prümer Tafel,Pruemer-Tafel@gmx.de,http://www.caritas-westeifel.de
Puchheimer-Eichenauer Tafel,info@buergerstiftung-lkr-ffb,http://www.buergerstiftung-lkr-ffb.de
Puderbacher Tafel e. V.,wolfgang.mueller@puderbach.de,http://www.puderbach.de
Quakenbrücker Tafel im Artland e.V.,quakenbruecker-tafel@ewetel.net,http://www.quakenbruecker-tafel.de
Radeberger Tafel e. V.,radeberger-tafel@t-online.de,
Radebeuler Tafel e.V.,radebeulertafel@gmx.de,
Rastatter Tafel e. V.,t.weber@rastatter-tafel.de,http://www.rastatter-tafel.de
Rathenower Tafel e.V.,info@rathenower-tafel.de,http://www.rathenower-tafel.de
Ratinger Tafel e.V.,ingrid@bauer.tv,http://www.ratinger-tafel.de
Ratzeburger Tafel,ratzeburger-tafel@web.de,
Raublinger Tafel,baumann@kvrosenheim.brk.de,
Ravensburger Tafel,gerhard.krayss@rotkreuz-ravensburg.de,http://ravensburger-tafel.de
Recklinghäuser Tafel,info@skf-recklinghausen.de,
Regener Tafel,peter.brueckl@online.de,
Regensburger Tafel e.V.,regensburger.tafel@t-online.de,http://www.regensburgertafel.de
Reichenbacher Tafel e.V.,info@reichenbacher-tafel.de,http://www.reichenbacher-tafel.de
Reinfelder Tafel,reinfeldertafel@gmail.com,
Remchinger Tafel,mail@diakonie-remchingen.de,http://www.diakonie-remchingen.de
Remscheider Tafel e.V.,info@tafel-remscheid.de,http://www.remscheider-tafel.de
Rendsburger Tafel,info@diakonie-rd-eck.de,http://www.diakonie-rd-eck.de
Reutlinger Tafel,rt-tafel@kirche-reutlingen.de,http://www.reutlinger-tafel.de
Rhauderfehner Tafel,Ingrid_Broich@web.de,http://www.arbeitskreis-schule.de
Rhein-Hunsrück-Kreis Tafel e.V.,ludwig.geissbauer@wohnhof-kastellaun.net,http://www.rhk-tafel.de
Rheinbach-MeckenheimerTafel e.V.,u.petersen@bn-online.net,http://www.rheinbacher-tafel.de
Rheinberger Tafel,,
Rheiner Tafel,"martina.schoppe@caritas-rheine.de, elke.tescher@caritas-rheine.de",http://www.caritas-rheine.de
Rheinfelder Tafel e. V.,info@rheinfelder-tafel.de,http://www.rheinfelder-tafel.de
Richtenberger Tafel,,
Riedlinger Tafel,hppetermann@t-online.de,http://www.kv-biberach.de
Riesaer Tafel,tafel@drk-riesa.de,http://www.drk-riesa.de
Rintelner Tafel,h.niemeyer@drk-schaumburg.de,http://www.drk-schaumburg.de
